"exercise_id","assignment_id","SHA2(CONCAT(vs.user_id+'secret'), 224)","response","title","description","task_json"
"50714","7252","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Interpretation des Bin\u00e4rmusters des Wertes einer Variablen als ein anderer Datentyp als der deklarierte.""]","Definition Typecasting","Was versteht man unter Typecasting?","{""answers"":[{""text"":""Darunter versteht man die Umwandlung des Datentyps eines bestimmten Wertes in einen anderen."",""score"":1}]}"
"50715","7252","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Weil die zu den Zeichen geh\u00f6renden Zahlenwerte addiert und nicht die Zeichen verkettet werden.""]","Addition von Chars","Warum ergibt die Operation ‘a’ + ‘b’ 195 und nicht “ab”?","{""answers"":[{""text"":""Chars sind intern als 16 bit Bin\u00e4rzahlen repr\u00e4sentiert. Bei einer Rechenoperation mit Chars werden diese als Integer interpretiert."",""score"":1}]}"
"50716","7252","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Weil \""a\""\"" und \""b\"" Strings sind und das + , auf Strings angewendet, Verkettung bedeutet.""]","Addition von Strings","Warum ergibt die Operation “a” + “b” “ab” und nicht 195?","{""answers"":[{""text"":""Strings sind intern als Zeichenketten gespeichert. Der \u2018+\u2019 Operator vollf\u00fchrt also eine Verkettung der einzelnen Ketten."",""score"":1}]}"
"50717","7252","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""primitive Datendypen ben\u00f6tigen mmer gleich viel Speicherplatz. Bei Strings h\u00e4ngt das von der L\u00e4nge ab, Daher wird ihr Speicher dynamisch reserviert.""]","Wert von Objecten vs primitiven Datentypen","Was ist der konzeptuelle Unterschied zwischen dem Wert einer String Variablen und dem eines primitiven Datentyps?","{""answers"":[{""text"":""Die Variable eines primitiven Datentyps speichert den Inhalt an sich. Die Variable eines Strings, also eines Objektes, hat als Wert eine Referenz auf den eigentlichen Inhalt im Speicher."",""score"":1}]}"
"50719","7252","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Es wird die Objektreferenz\/Adresse verglichen. Es handelt sich um 2 verschiedene Objekte.""]","Vergleichen von Strings","Wie ist es möglich, dass inhaltsgleiche Strings vom Vergleichsoperator `==` als ungleich bewertet werden?","{""answers"":[{""text"":""Beim Vergleichen von Strings mit dem Vergleichsoperator `==` werden die Referenzen verglichen und nicht die Zeichenketten an sich."",""score"":1}]}"
"50718","7252","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Der Vergleichsoperator `==` liefert true wenn die Operanden gleich sind, sonst false.""]","Funktion vom Vergleichsoperator `==`?","Was macht der Vergleichsoperator `==` ?","{""answers"":[{""text"":""Er vergleicht den Wert von Variablen."",""score"":1}]}"
"50721","7252","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Ein String wird neu in einer Referenz gespeichert.""]","Keyword `new`","Was passiert bei der Anweisung new String()?","{""answers"":[{""text"":""Das Keyword `new` erzeugt einen neuen, leeren String im Speicher und gibt anschlie\u00dfend die Referenz auf diesen String zur\u00fcck."",""score"":1}]}"
"50722","7252","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Ein Array ist ein Datentyp, der zur Speicherung und Verwendung mehrerer Werte eines Typs dient.""]","Datenstruktur Array","Was ist ein Array?","{""answers"":[{""text"":""Ein Array ist eine Datenstruktur, die eine Sequenz von Variablen gleichen Typs enth\u00e4lt."",""score"":1}]}"
"50723","7252","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Es wird ein Name f\u00fcr das Array angegeben und in eckigen Klammern der Index dazu aufgezeigt.""]","Array Zugriff","Wodurch wird gewährleistet, dass in einem Array auf einzelne Element zugegriffen werden kann? Wie erfolgt der Zugriff?","{""answers"":[{""text"":""Die einzelnen Eintr\u00e4ge sind durchnummeriert. Man kann durch die Angabe ihres Indices auf sie zugreifen."",""score"":1}]}"
"50731","7253","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Da das Array bei der bin\u00e4ren Suche sortiert ist, wird dieses in zwei H\u00e4lften aufgeteilt und das Array so verkleinert, bis der gesuchte Wert gefunden ist. Hierbei kann nat\u00fcrlich auch der Anfang, das Ende oder die Mitte der gesuchte Wert sein.""]","Binäre Suche","Beschreibe das Vorgehen bei der binären Suche.","{""answers"":[{""text"":""Es wird immer nur das mittlere Element der noch zu durchsuchenden Menge mit dem gesuchten Element verglichen. Die anschlie\u00dfend noch zu durchsuchende Menge ist jeweils diejenige H\u00e4lfte der Menge welche bez\u00fcglich des Suchkriteriums im gleichen Verh\u00e4ltnis zum mittleren Element steht, wie das zu suchende Element."",""score"":1}]}"
"50732","7253","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Das Array muss bereits sortiert sein.""]","Kriterium für binäre Suche","Welches Kriterium muss eine Menge von Elementen erfüllen, damit die binäre Suche angewandt werden kann?","{""answers"":[{""text"":""Die Menge muss sortiert sein."",""score"":1}]}"
"50733","7253","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Da die Laufzeit bei der bin\u00e4ren Suche geringer ist.""]","Vorteil der binären Suche","Warum ist die binäre Suche der linearen vorzuziehen?","{""answers"":[{""text"":""Die bin\u00e4re Suche hat eine deutlich geringere Laufzeit."",""score"":1}]}"
"50727","7253","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Die O-Notation beschreibt die Laufzeit eines Programms.""]","O-Notation","Was wird über die O-Notation angegeben?","{""answers"":[{""text"":""Die O-Notation beschreibt eine obere Schranke f\u00fcr die Wachstumsrate einer Funktion."",""score"":1}]}"
"50894","7277","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Eine Operation, die sich selbst aufruft und mit anderen Parametern weiter arbeitet.""]","Rekursion","Was ist eine rekursive Operation?","{""answers"":[{""text"":""Das ist eine Operation, die sich selbst wieder aufruft."",""score"":1}]}"
"50884","7277","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Eine sortierte Menge kann schneller durchsucht werden.""]","Grund fürs Sortieren","Warum macht es Sinn eine Menge zu sortieren?","{""answers"":[{""text"":""Das durchsuchen einer sortierten Menge ist deutlich schneller."",""score"":1}]}"
"50885","7277","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Es wird das erste Element als Minimum angenommen, dass Array wird durchlaufen und es wird nach einer kleineren Zahl gesucht. Wurde eine gefunden, wird der Index gespeichert und das Array wird weiter durchlaufen. Wenn der Durchlauf beendet ist, wird die erste Zahl mit der kleinsten Zahl getauscht. Danach wird das n\u00e4chste Element als kleintes angeommen und der Durchlauf startet von vorne!""]","Idee von SelectionSort","Was ist die Idee von SelectionSort?","{""answers"":[{""text"":""Die Idee ist, iterativ das gr\u00f6\u00dfte Element aus dem aktuellen Array auszusortieren."",""score"":1}]}"
"50886","7277","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""F\u00fcr jeden Durchlauf m\u00fcssen alle Elemente im unsortierten Bereich verglichen werden""]","Ineffizienz von SelectionSort","Was macht SelectionSort so ineffizient?","{""answers"":[{""text"":""Die f\u00fcr die Bestimmung des gr\u00f6\u00dften Elementes gemachten Vergleiche werden nicht wiederverwendet."",""score"":1}]}"
"50724","7253","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""In der O-Notation""]","Zeitkomplexität von Algorithmen","Wie wird die Zeitkomplexität von Algorithmen angegeben?","{""answers"":[{""text"":""Die Zeitkomplexit\u00e4t wird \u00fcber die Anzahl an ben\u00f6tigten Rechenschritten in Abh\u00e4ngigkeit von der Eingabegr\u00f6\u00dfe angegeben."",""score"":1}]}"
"50715","7252","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Da der Char a den Wert 97 und b den Wert 98 repr\u00e4sentiert.""]","Addition von Chars","Warum ergibt die Operation ‘a’ + ‘b’ 195 und nicht “ab”?","{""answers"":[{""text"":""Chars sind intern als 16 bit Bin\u00e4rzahlen repr\u00e4sentiert. Bei einer Rechenoperation mit Chars werden diese als Integer interpretiert."",""score"":1}]}"
"50716","7252","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Die Operation mit einem + ergibt bei dem Datentyp String eine Zeichenkette, bei der wie hier a und b aneinander geh\u00e4ngt werden.""]","Addition von Strings","Warum ergibt die Operation “a” + “b” “ab” und nicht 195?","{""answers"":[{""text"":""Strings sind intern als Zeichenketten gespeichert. Der \u2018+\u2019 Operator vollf\u00fchrt also eine Verkettung der einzelnen Ketten."",""score"":1}]}"
"50728","7253","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Eine Operation ben\u00f6tigt einen Schritt, um zum Ergebnis zu gelangen.""]","O(1)","Was bedeutet eine Laufzeitangabe von O(1)?","{""answers"":[{""text"":""O(1) bedeutet, dass der Algorithmus unabh\u00e4ngig von der Eingabe eine konstante Anzahl an Rechenschritten ben\u00f6tigt."",""score"":1}]}"
"50809","7263","4cfc3a1811fe40afa401b25ef7fa0379f1f7c1930a04f8755d678474","[""Der Name der Operation, Anzahl und Typ ihrer Parameter.""]","Signatur in Java","Was gehört zu der Signatur einer Operation in Java?","{""answers"":[{""text"":""Zur Signatur einer Operation in Java geh\u00f6ren der Name und die Parameter, insbesondere die Parameterzahl und Reihenfolge der Typen."",""score"":1}]}"
"50888","7277","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Best case: Schon sortiert. Nach n-1 Vergleichen ist man dann fertig.""]","BubbleSort","Warum sind Sortierverfahren die darauf beruhen Fehlstellungen von Nachbarn zu beheben im best-case besser als n*log(n)?","{""answers"":[{""text"":""Bei einem sortierten Array gibt es keine Fehlstellungen. Das Array muss deshalb nur einmal durchlaufen werden."",""score"":1}]}"
"50884","7277","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Um Elemente (leichter) finden zu k\u00f6nnen. Beispiele: Eintrag in Kundendatenbank, Wort in einer Schl\u00fcsselwortliste f\u00fcr Syntax Highlighting, IP-Adresse in  ARP-Tabelle.""]","Grund fürs Sortieren","Warum macht es Sinn eine Menge zu sortieren?","{""answers"":[{""text"":""Das durchsuchen einer sortierten Menge ist deutlich schneller."",""score"":1}]}"
"50885","7277","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Anfangsst\u00fcck des Arrays ist sortiert, Rest nicht. Zu Beginn ist der Rest das ganze Array. Suche das kleinste Element von Rest und h\u00e4nge es an den Anfang an. Wiederhole bis Rest leer.""]","Idee von SelectionSort","Was ist die Idee von SelectionSort?","{""answers"":[{""text"":""Die Idee ist, iterativ das gr\u00f6\u00dfte Element aus dem aktuellen Array auszusortieren."",""score"":1}]}"
"50886","7277","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Bei jedem Suchen eines gr\u00f6\u00dften (kleinsten) Elementes m\u00fcssen alle verbleibenden verglichen werden.""]","Ineffizienz von SelectionSort","Was macht SelectionSort so ineffizient?","{""answers"":[{""text"":""Die f\u00fcr die Bestimmung des gr\u00f6\u00dften Elementes gemachten Vergleiche werden nicht wiederverwendet."",""score"":1}]}"
"50724","7253","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Sie wird durch O(n) angegeben.""]","Zeitkomplexität von Algorithmen","Wie wird die Zeitkomplexität von Algorithmen angegeben?","{""answers"":[{""text"":""Die Zeitkomplexit\u00e4t wird \u00fcber die Anzahl an ben\u00f6tigten Rechenschritten in Abh\u00e4ngigkeit von der Eingabegr\u00f6\u00dfe angegeben."",""score"":1}]}"
"50712","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Datentypen k\u00f6nnen Daten speichern, Algorithmen steuern und komplexe Datenstrukturen repr\u00e4sentieren""]","Funktion von Datentypen","Was ist die Funktion von Datentypen?","{""answers"":[{""text"":""Datentypen dienen zur unterschiedlichen semantischen Interpretation von bin\u00e4ren Werten."",""score"":1}]}"
"50713","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Der Datentyp char repr\u00e4sentiert und speichern einzelne Zeichen.""]","Datentyp Char","Was repräsentiert der Datentyp Char?","{""answers"":[{""text"":""Der Datentyp Char repr\u00e4sentiert einzelne Zeichen."",""score"":1}]}"
"50714","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Unter Typecasts versteht man das erzwungene Umwandeln des Datentyps eines Werts.""]","Definition Typecasting","Was versteht man unter Typecasting?","{""answers"":[{""text"":""Darunter versteht man die Umwandlung des Datentyps eines bestimmten Wertes in einen anderen."",""score"":1}]}"
"50715","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Chars sind intern als 16 bit Bin\u00e4rzahlen repr\u00e4sentiert. Bei einer Rechenoperation mit Chars werden diese als Integer interpretiert.""]","Addition von Chars","Warum ergibt die Operation ‘a’ + ‘b’ 195 und nicht “ab”?","{""answers"":[{""text"":""Chars sind intern als 16 bit Bin\u00e4rzahlen repr\u00e4sentiert. Bei einer Rechenoperation mit Chars werden diese als Integer interpretiert."",""score"":1}]}"
"50716","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Strings sind intern als Zeichenketten gespeichert. Der \u2018+\u2019 Operator vollf\u00fchrt also eine Verkettung der einzelnen Ketten.""]","Addition von Strings","Warum ergibt die Operation “a” + “b” “ab” und nicht 195?","{""answers"":[{""text"":""Strings sind intern als Zeichenketten gespeichert. Der \u2018+\u2019 Operator vollf\u00fchrt also eine Verkettung der einzelnen Ketten."",""score"":1}]}"
"50717","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Die Variable eines primitiven Datentyps speichert den Inhalt an sich. Die Variable eines Strings, also eines Objektes, hat als Wert eine Referenz auf den eigentlichen Inhalt im Speicher.""]","Wert von Objecten vs primitiven Datentypen","Was ist der konzeptuelle Unterschied zwischen dem Wert einer String Variablen und dem eines primitiven Datentyps?","{""answers"":[{""text"":""Die Variable eines primitiven Datentyps speichert den Inhalt an sich. Die Variable eines Strings, also eines Objektes, hat als Wert eine Referenz auf den eigentlichen Inhalt im Speicher."",""score"":1}]}"
"50718","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Er vergleicht den Wert von Variablen.""]","Funktion vom Vergleichsoperator `==`?","Was macht der Vergleichsoperator `==` ?","{""answers"":[{""text"":""Er vergleicht den Wert von Variablen."",""score"":1}]}"
"50719","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Beim Vergleichen von Strings mit dem Vergleichsoperator `==` werden die Referenzen verglichen und nicht die Zeichenketten an sich.""]","Vergleichen von Strings","Wie ist es möglich, dass inhaltsgleiche Strings vom Vergleichsoperator `==` als ungleich bewertet werden?","{""answers"":[{""text"":""Beim Vergleichen von Strings mit dem Vergleichsoperator `==` werden die Referenzen verglichen und nicht die Zeichenketten an sich."",""score"":1}]}"
"50720","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Die Referenz wird kopiert. Danach zeigen beide String-Variablen auf dieselbe Zeichenkette.""]","Wertzuweisung zwischen Strings","Was passiert bei der Wertzuweisung von einer String-Variablen zu einer Anderen?","{""answers"":[{""text"":""Die Referenz wird kopiert. Danach zeigen beide String-Variablen auf dieselbe Zeichenkette."",""score"":1}]}"
"50721","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Das Keyword `new` erzeugt einen neuen, leeren String im Speicher und gibt anschlie\u00dfend die Referenz auf diesen String zur\u00fcck.""]","Keyword `new`","Was passiert bei der Anweisung new String()?","{""answers"":[{""text"":""Das Keyword `new` erzeugt einen neuen, leeren String im Speicher und gibt anschlie\u00dfend die Referenz auf diesen String zur\u00fcck."",""score"":1}]}"
"50722","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Ein Array ist eine Datenstruktur, die eine Sequenz von Variablen gleichen Typs enth\u00e4lt.""]","Datenstruktur Array","Was ist ein Array?","{""answers"":[{""text"":""Ein Array ist eine Datenstruktur, die eine Sequenz von Variablen gleichen Typs enth\u00e4lt."",""score"":1}]}"
"50723","7252","756c8bb0587e8f047fc555ff8a6379ac8af40d1e3ebcb178dcbe87d5","[""Die einzelnen Eintr\u00e4ge sind durchnummeriert. Man kann durch die Angabe ihres Indices auf sie zugreifen.""]","Array Zugriff","Wodurch wird gewährleistet, dass in einem Array auf einzelne Element zugegriffen werden kann? Wie erfolgt der Zugriff?","{""answers"":[{""text"":""Die einzelnen Eintr\u00e4ge sind durchnummeriert. Man kann durch die Angabe ihres Indices auf sie zugreifen."",""score"":1}]}"
